,author,date,section,word_count,abstract,headline,source,subjects
955,"Fleishman, Jeffrey; Hassan, Amro","Feb 21, 2012",Main News; Part A; Foreign Desk,1022," Mubarak is gone, on trial for murder, but the ruling military council refuses to step aside before a president is elected in May or June, a decision that leaves the newly elected parliament, which is dominated by Islamists, with scant authority.","'This is an Egypt I do not know'; Carjackings, bank heists and other brazen crimes add to public unease",Los Angeles Times,"Social conditions & trends -- Cairo Egypt, Revolutions, Bank robberies, Crime"
956,"Daum, Meghan","Apr 19, 2012",Main News; Part A; Editorial Desk,732," Never mind that Rosen wasn't dissing stay-at-home moms as much as pointing out the hypocrisy of Romney using his very wealthy wife as a spokesperson for the economic anxieties of American women who've lost their jobs. [...] never mind that no less than four months ago, Romney was telling a crowd in New Hampshire that government assistance should be provided for child care so that poor women can participate in the job market and have ""the dignity of work.""",The toughest job?,Los Angeles Times,"Presidential elections, First ladies, Parents & parenting"
957,"Goldstein, Patrick","Mar 2, 2012",Calendar; Part D; Entertainment Desk,939," After apprenticing with Matt Drudge and Arianna Huffington (even after she'd emerged as a full-blown liberal), Breitbart began launching a variety of websites, including BigGovernment, BigJournalism and BigHollywood, each dedicated to the destruction of the old media guard. Because I write about pop culture, I kept a close eye on BigHollywood, a site especially close to Breitbart's heart, since it gave him a platform to bash the most visible form of liberal hegemony -- the pampered, self-absorbed denizens of show business.",STYLE &amp; CULTURE; THE BIG PICTURE; Breitbart's legacy: brash and effective,Los Angeles Times,"Weblogs, Conservatism, Journalistic ethics, Death & dying"
958,"McMANUS, DOYLE","Jan 15, 2012",Main News; Part A; Editorial Desk,951," Most Americans are, in fact, worried about the declining incomes of the middle class, and a solid majority favor raising taxes on ""millionaires and billionaires,"" to use Obama's deliberately divisive phrase. Romney did stand up for the middle class last fall, when he defended his relatively moderate proposal to abolish capital gains taxes for households earning less than $200,000 a year (instead of for all households, as most of his rivals for the nomination prefer).",Red meat for the tea party,Los Angeles Times,"Presidential elections, Politics, Speeches, Political campaigns"
959,"Cloud, David S; Hennessey, Kathleen","May 22, 2012",Main News; Part A; Foreign Desk,1381," Later at a news conference that closed the two-day summit, Obama did not try to downplay the strains in a relationship that has spiraled from crisis to crisis since U.S. Navy SEALs secretly flew into Pakistan to kill Osama bin Laden last May.","Obama's Pakistan gamble fails to pay off; The White House can't reach a deal on an Afghan supply route, despite the summit backdrop.",Los Angeles Times,"Routes, Supplies, Summit conferences"
960,"Savage, David G","Mar 22, 2012",Main News; Part A; National Desk,969, Chief Justice John G. Roberts Jr. and Justices Clarence Thomas and Samuel A. Alito Jr. joined in dissent.,"Supreme Court expands plea deal rights; Defendants are entitled to competent advice when deciding whether to forgo trial, two rulings say.",Los Angeles Times,"Criminal justice, Trials, Supreme Court decisions, Plea bargaining, Legal counsel"
961,"McMANUS, DOYLE","Apr 1, 2012",Main News; Part A; Editorial Desk,795," Military officers in both the United States and Israel have warned that airstrikes against Iranian nuclear facilities, while they might delay Tehran's ambitions, wouldn't end the threat, and they could prompt Iran's supreme leader, Ayatollah Ali Khamenei, to order a full-scale commitment to nuclear weapons.",The nuclear countdown in Iran,Los Angeles Times,"Nuclear weapons, Arms control & disarmament"
962,"Hoeffel, John","Mar 10, 2012",LATExtra; Part AA; National Desk,855," Aiming to extinguish Newt Gingrich's campaign and emerge as Mitt Romney's sole rival, Rick Santorum stumped in Topeka, the capital of Kansas, and Wichita, its largest city, on Friday, the day before the state's caucuses and four days before crucial contests in Alabama and Mississippi.",CAMPAIGN 2012; Santorum hopes to narrow down the field in Kansas,Los Angeles Times,"Presidential elections, Political campaigns, Primaries & caucuses"
963,"King, Laura","Mar 18, 2012",Main News; Part A; Foreign Desk,1166," From the American standpoint, the narrative of a U.S. military man leaving his isolated outpost and slaughtering defenseless men, women and children -- some too tiny to register what was happening, others waking in terror, only to be methodically stalked room to room -- represents a profound aberration from accepted norms, a betrayal of every value U.S. forces are sworn to uphold.","'Our lives are not valued'; The massacre of 16 villagers reveals a cultural rift, as Americans see a singularly abhorrent act while Afghans see a years-long pattern.",Los Angeles Times,"International relations-US -- Afghanistan, Massacres, Fatalities, Cultural differences, Military personnel"
964,"Mehta, Seema; Landsberg, Mitchell","Feb 22, 2012",Main News; Part A; National Desk,533," Why? Because I never did. Gingrich also said his own plans to abolish capital gains taxes and create personal Social Security investment accounts, among other things, made him a stronger agent of change than Santorum.",THE NATION; Santorum battles fresh attacks from Romney,Los Angeles Times,"Negative campaigning, Appropriations, Political campaigns, Presidential elections, Candidates, Primaries & caucuses"
965,"Hamilton, Walter","Jan 12, 2012",Business; Part B; Business Desk,1360," That's life in the private equity world, where layoffs are part of the playbook that elite investment firms use to squeeze cash out of struggling companies. [...] it is exactly what Republican presidential primary candidates are zeroing in on against front-runner Mitt Romney. ""There is a lot of misinformation being spread, purely for political purposes and on both sides of the aisle,"" Steve Judge, interim chief executive of the Private Equity Growth Capital Council, said in a statement.","INVESTMENT; Greed, or good?; Romney has come under fire for his work at a private equity firm. But some say the industry's bad rep is undeserved.",Los Angeles Times,"Cost control, Political campaigns, Private equity, Presidential elections, Venture capital companies, Junk bonds, Cost reduction"
966,"Mascaro, Lisa","May 21, 2012",Main News; Part A; National Desk,591," [...]a confluence of events will require the attention of Congress and the White House: Tax cuts enacted during the George W. Bush administration are set to expire, and deep budget cuts approved as part of last year's debt ceiling deal are scheduled in military and domestic spending.",New debt standoff brews in Congress; House Republicans plan a repeat of last year's showdown over federal budget cuts.,Los Angeles Times,"Federal budget, Government spending, Political campaigns, National debt, Presidential elections"
967,"Cloud, David S","Jun 21, 2012",Main News; Part A; Foreign Desk,1106, Senior U.S. commanders responsible for the Middle East argue that deploying American cargo aircraft could be crucial to carrying on a U.S.-backed offensive that has driven members of Al Qaeda in the Arabian Peninsula and allied groups out of several cities and towns.,U.S. cargo aircraft may aid in Yemen,Los Angeles Times,"Military strategy, Military aircraft, Armed forces"
968,"Hennessey, Kathleen; Mascaro, Lisa","Dec 20, 2011",LATExtra; Part AA; National Desk,928," ""If Republicans vote down the bipartisan compromise negotiated by Republican and Democratic leaders, and passed by 89 senators including 39 Republicans, their intransigence will mean that in 10 days, 160 million middle-class Americans will see a tax increase,"" Reid said Monday. While Democrats hammered Republicans for potentially allowing a tax increase, Republicans argued that they were the lone defenders of good policy and work ethic in Washington -- and their criticism included their Republican colleagues.\n",House GOP in turmoil over tax cut; A politically risky vote to reject the Senate compromise is delayed as members rethink their strategy.,Los Angeles Times,"Leadership, Bills, Legislators, Payroll taxes, Tax cuts"
