,author,date,section,word_count,abstract,headline,source,subjects
892,"Bennett, Brian","Sep 2, 2012",Main News; Part A; National Desk,1015," ""Parents should not be separated from their children,"" said Sen. Robert Menendez (D-N.J.), who has proposed a law to protect parental rights during deportation proceedings. [...]immigrant communities have embraced a new program that allows young undocumented immigrants who came to America under the age of 16 to apply for work permits and temporary protection from deportation.",THE NATION; Immigration conundrum: Deport moms?; Activists say parents of young U.S. citizens or youths who have temporary permits should be exempt.,Los Angeles Times,"Deportation, Aliens, Parents & parenting, Immigration policy, Exemptions"
893,"Lazo, Alejandro","Aug 21, 2012",Business; Part B; Business Desk,790," Obama wants to convince voters that his policies helped the nation rebound from the slumping housing market, financial crisis and recession.",HOUSING; Obama touts bills to boost refinancing; The legislation would expand the pool of homeowners eligible for lower-rate loans.,Los Angeles Times,"Bailouts, Loan workouts, Refinancing, Foreclosure, Federal legislation, Housing, Political campaigns, Recessions, Homeowners"
894,"Blake, Meredith","Nov 3, 2012",Main News; Part A; Entertainment Desk,1321," The continued visibility of gays and lesbians in reality television may be essential, especially at a time when public opinion on same-sex marriage is rapidly evolving, say gay activists.","For gays, reality TV can be a path to acceptance",Los Angeles Times,"Gays & lesbians, Television programs -- Redneck Island, Reality programming, Television networks"
895,"Lazarus, David","Jul 13, 2012",Business; Part B; Business Desk,967," Viacom Inc. Viacom owns popular channels Comedy Central, Nick and, as it says in the ad, MTV, BET, TV Land, VH1, Spike, CMT ""and 18 more!"" It's that ""18 more"" that's the trick. According to Nielsen, the typical viewer watches only about 17 channels on a regular basis.",Give us a la carte channel pricing,Los Angeles Times,"Pricing policies, Cable television industry, Television programs, Television networks"
896,"Reston, Maeve; Richter, Paul","Oct 9, 2012",Main News; Part A; National Desk,1183, President Obama's most heralded international achievement of his first term was his order to carry out the daring raid that killed Osama bin Laden.,"CAMPAIGN 2012; Romney assails Obama foreign policy; In a broadly themed speech, he contends that terrorist networks have been allowed to grow stronger.",Los Angeles Times,"Speeches, Peace, Foreign policy -- United States--US, Political campaigns, International relations-US, Terrorism"
897,,"Aug 22, 2012",Main News; Part A; Editorial Desk,426, The bill would deny visas to officials who engaged in human rights abuses and freeze their financial assets in the United States -- actions the Obama administration says it already has taken on its own.,Trade ties and human rights,Los Angeles Times,"Human rights, Punk rock music, Political prisoners, Editorials -- Human rights, International relations-US, Normal trade relations, Freedom of speech, Bills"
898,,"Aug 19, 2012",Main News; Part A; Letters Desk,1274,,LETTERS,Los Angeles Times,
899,,"Sep 12, 2012",Main News; Part A; Editorial Desk,441," [...]that might change next year with the upcoming retirement of Sen. Jeff Bingaman (D-N.M.), a revenue-sharing opponent who as chairman of the Senate Energy and Natural Resources Committee has wielded considerable power on the issue.",Don't bribe states to drill,Los Angeles Times,"Petroleum production, Oil & gas royalties, Revenue sharing, Petroleum industry, Offshore drilling, Environmental protection, Editorials -- Offshore drilling, Energy policy"
900,"Richter, Paul","Sep 25, 2012",Main News; Part A; Foreign Desk,1034, The White House was hoping Obama could use his U.N. address to show how his administration's support for democratic movements in the Arab Spring and greater engagement with the Muslim world overall have improved America's standing after a decade of war in Muslim nations.,"Free speech divides U.N.; Muslim nations are expected to demand curbs on anti-Islam insults, putting Obama in a tough spot.",Los Angeles Times,"Hate speech, Speeches, International relations, Blasphemy, Muslim Americans, Muslims, Freedom of speech, Terrorism, Islam"
901,"Zucchino, David","Aug 19, 2012",Main News; Part A; National Desk,1128," There are no reliable estimates for the number of otherwise eligible young immigrants with misdemeanor records, according to representatives from ICE and the Migration Policy Institute, which tracks immigration issues. Alberto and two other undocumented immigrants affiliated with an immigrant rights group called NC Dream Team interrupted a legislative hearing in February on measures to tighten restrictions on illegal immigrants.",THE NATION; Immigration rule hard for some; Misdemeanor records can threaten the hopes of young illegal immigrants for new deportation deferrals.,Los Angeles Times,"Deportation, Arrests, Aliens, Immigration policy"
902,"Chang, Cindy","Oct 28, 2012",Main News; Part A; Metro Desk,1025," In the nearly two decades since Californians voted to bar undocumented immigrants from utilizing public schools and hospitals, the state's electorate has become increasingly tolerant toward people who are in the country illegally, although it remains tough on border security and enforcement, a new USC Dornsife/Los Angeles Times poll shows. ""Californians seem to be sending a message to the federal government that reasonable people ought to be able to find a solution to this problem, somewhere in between the ideological opposites of amnesty and self-deportation,"" said Dan Schnur, director of the Jesse M. Unruh Institute of Politics at USC.",USC DORNSIFE/TIMES POLL; Voters shift on illegal immigrants; Less than half in the state would support Prop. 187-style barring of public services. But they remain tough on border security.,Los Angeles Times,"Deportation, Polls & surveys, Immigration policy, Referendums, Border patrol, Aliens"
903,"Ulin, David L","Oct 17, 2012",Calendar; Part D; Entertainment Desk,940,,CRITIC'S NOTEBOOK; Era of backbiting begins; A contested vote? Voter suppression? Double-talking pols? They're so 1800.,Los Angeles Times,"Books -- Magnificent Catastrophe: The Tumultuous Election of 1800, America's First Presidential Campaign, Nonfiction, American history"
904,,"Jul 5, 2012",Main News; Part A; Editorial Desk,449," A proposed bipartisan Presidential Funding Act, in addition to eliminating public funding for conventions, would increase matching funds for candidates and enhance the role of smaller donors by providing a 4-1 match for contributions of $200 or less.",Not the taxpayers' party; The public shouldn't have to pick up the tab for the Democratic and Republican conventions.,Los Angeles Times,"Presidential elections, Nominations, Political conventions, Editorials -- Political conventions, Political finance"
905,"Kellogg, Carolyn","Sep 9, 2012",Sunday Calendar; Part E; Calendar Desk,943," The feminist group Code Pink protested outside the Republican National Convention wearing vagina costumes, while on the dais, Ann Romney proclaimed, ""I love women!"" The fight for women's votes is both retro and increasingly heated. Naomi Wolf's ""Vagina: A New Biography"" has a title that is plain and provocative. Since the publication of ""The Beauty Myth"" in 1991, Wolf has been something of a cultural lightning rod.",FALL ARTS: BOOKS; The big deal about women; The time is right for two books on female identity,Los Angeles Times,"Books -- -Multiple review, Nonfiction"
906,"Horsey, David","Oct 5, 2012",,," A David Horsey editorial cartoon mocks the behavior of the three main actors in the first of the 2012 presidential debates: moderator Jim Lehrer, Republican challenger Mitt Romney and Pres Obama.",Editorial cartoon,Los Angeles Times,"Presidential elections, Editorial cartoons -- Debates, Debates"
907,"West, Paul","Nov 6, 2012",Main News; Part A; National Desk,1544," The president continued to maintain a slight edge in the vast majority of swing-state opinion polls, though his advantage typically remained within the surveys' margins of error, leaving the contest statistically tied.","ELECTION 2012; It's all up to the swing states; Polls give an edge to Obama, but Romney is in no way out of it",Los Angeles Times,"Presidential elections, Polls & surveys, Political campaigns"
